Date,Open,High,Low,Close,Volume,Adj Close,Drawdown
2007-02-07,14734.9,14867.3,14708.0,14854.6,226400,14854.6,0.0
2007-02-08,14856.7,14893.0,14773.7,14826.0,207800,14826.0,-0.0019253295275539761
2007-02-09,14880.4,14927.2,14866.5,14875.5,173600,14875.5,0.0
2007-02-12,14831.9,14834.2,14729.0,14769.0,167600,14769.0,-0.007159423212665161
2007-02-13,14817.3,14855.1,14781.0,14824.6,150800,14824.6,-0.0034217337232362866
2007-02-14,14867.0,14910.0,14815.2,14905.7,183600,14905.7,0.0
2007-02-15,14929.6,14938.3,14848.8,14876.9,147200,14876.9,-0.0019321467626479683
2007-02-16,14807.0,14862.4,14777.5,14851.2,317400,14851.2,-0.0036563193945940986
2007-02-19,14884.3,14947.8,14872.9,14915.8,131400,14915.8,0.0
2007-02-20,14932.1,14937.2,14836.5,14886.1,181400,14886.1,-0.0019911771410181522
2007-02-21,14931.6,14963.6,14765.3,14788.8,189000,14788.8,-0.008514461175397892
2007-02-22,14850.8,14880.7,14761.7,14791.3,182800,14791.3,-0.008346853671945098
2007-02-23,14824.4,14827.8,14703.9,14767.1,157800,14767.1,-0.009969294305367415
2007-02-26,14792.5,14882.2,14786.6,14856.1,147600,14856.1,-0.004002467182450675
2007-02-27,14742.5,14747.2,14401.6,14408.3,308200,14408.3,-0.034024323200901097
2007-02-28,14182.6,14366.2,14070.9,14248.4,383000,14248.4,-0.044744499121736725
2007-03-01,14228.6,14347.8,13820.6,14064.9,406800,14064.9,-0.05704688987516582
2007-03-02,14113.2,14193.7,13880.2,13962.2,308600,13962.2,-0.06393220611700334
2007-03-05,13689.8,13830.2,13654.9,13749.1,327800,13749.1,-0.07821906971131276
2007-03-06,13843.1,13859.3,13768.0,13825.9,224600,13825.9,-0.0730701672052454
2007-03-07,13919.2,13958.8,13823.8,13912.7,232200,13912.7,-0.06725083468536708
2007-03-08,14002.9,14201.0,13983.6,14194.0,235800,14194.0,-0.048391638396867664
2007-03-09,14197.1,14306.1,14098.1,14257.2,183600,14257.2,-0.044154520709583034
2007-03-12,14311.3,14359.8,14088.1,14146.5,200000,14146.5,-0.0515761809624693
2007-03-13,14141.9,14206.2,13982.5,13982.9,222000,13982.9,-0.06254441598841487
2007-03-14,13720.8,13794.2,13602.4,13602.4,360200,13602.4,-0.08805427801391807
2007-03-15,13776.5,13940.4,13755.9,13940.4,277400,13940.4,-0.06539374354711103
2007-03-16,13937.7,14039.6,13866.4,13977.4,334400,13977.4,-0.06291315249601093
2007-03-19,14101.6,14250.2,14093.2,14250.2,204200,14250.2,-0.04462382171925061
2007-03-20,14281.7,14323.2,14151.7,14323.2,255400,14323.2,-0.03972968261843135
2007-03-21,14333.9,14385.4,14275.7,14310.5,237000,14310.5,-0.040581128735971195
2007-03-22,14530.7,14541.0,14409.5,14490.1,237000,14490.1,-0.028540205687928033
2007-03-23,14486.1,14555.2,14433.2,14545.7,213000,14545.7,-0.02481261481113972
2007-03-26,14566.0,14626.0,14414.6,14469.6,234000,14469.6,-0.029914587216240518
2007-03-27,14561.9,14578.3,14495.7,14536.8,247600,14536.8,-0.025409297523431462
2007-03-28,14493.5,14535.5,14410.9,14483.0,185200,14483.0,-0.029016210997733993
2007-03-29,14529.4,14605.3,14519.5,14605.3,205000,14605.3,-0.020816851928827207
2007-03-30,14575.8,14730.4,14539.4,14641.7,212000,14641.7,-0.018376486678555515
2007-04-02,14619.9,14735.8,14580.5,14730.8,208600,14730.8,-0.012402955255500836
2007-04-03,14791.1,14972.0,14783.8,14953.2,278600,14953.2,0.0
2007-04-04,14979.1,14988.6,14891.0,14943.1,206000,14943.1,-0.0006754407083432445
2007-04-05,14942.8,14974.9,14914.1,14974.9,132400,14974.9,0.0
2007-04-10,14973.0,15022.0,14908.0,15005.5,158800,15005.5,0.0
2007-04-11,15006.8,15063.8,14956.9,14997.6,185200,14997.6,-0.000526473626336954
2007-04-12,14971.9,14978.4,14775.2,14883.0,215200,14883.0,-0.008163673319782627
2007-04-13,14905.0,14984.5,14894.0,14965.3,174200,14965.3,-0.00267901769351242
2007-04-16,15008.8,15059.5,14999.2,15020.8,222200,15020.8,0.0
2007-04-17,15012.4,15020.3,14855.1,14966.0,199400,14966.0,-0.003648274392841877
2007-04-18,14910.4,14930.2,14800.1,14870.4,186400,14870.4,-0.010012782275244936
2007-04-19,14735.7,14821.7,14623.3,14821.7,234800,14821.7,-0.013254953131657365
2007-04-20,14860.0,15136.2,14857.0,15080.9,278600,15080.9,0.0
2007-04-23,15091.1,15111.7,14948.4,14987.1,143800,14987.1,-0.006219787943690158
2007-04-24,14956.3,14988.4,14516.5,14578.7,365200,14578.7,-0.03330039984351041
2007-04-25,14594.4,14635.4,14468.7,14620.4,279600,14620.4,-0.030535312879204746
2007-04-26,14789.7,14789.7,14570.3,14611.0,268200,14611.0,-0.031158617854372017
2007-04-27,14612.1,14618.3,14342.0,14403.6,240000,14403.6,-0.04491111273199877
2007-04-30,14386.0,14532.6,14354.9,14374.6,170200,14374.6,-0.04683407488942948
2007-05-02,14421.8,14462.9,14363.0,14416.9,198600,14416.9,-0.04402920250117692
2007-05-03,14452.7,14454.6,14176.0,14395.6,276800,14395.6,-0.04544158505128981
2007-05-04,14430.2,14636.5,14426.2,14620.3,309600,14620.3,-0.03054194378319597
2007-05-07,14667.7,14693.0,14566.4,14672.1,146200,14672.1,-0.027107135515784808
2007-05-08,14661.4,14664.6,14508.3,14556.7,193400,14556.7,-0.034759198721561524
2007-05-09,14613.7,14647.1,14513.9,14609.4,206000,14609.4,-0.03126471231823025
2007-05-10,14625.8,14712.3,14500.7,14575.4,239600,14575.4,-0.033519219675218204
2007-05-11,14475.8,14751.1,14449.3,14736.3,259200,14736.3,-0.02285009515347225
2007-05-14,14780.9,14796.7,14668.8,14686.0,150600,14686.0,-0.02618543986101618
2007-05-15,14672.6,14824.2,14650.9,14824.2,219600,14824.2,-0.017021530545259123
2007-05-16,14791.8,14928.5,14763.8,14918.8,217200,14918.8,-0.010748695369639627
2007-05-17,14929.6,14997.6,14899.4,14968.2,158000,14968.2,-0.007473028798015813
2007-05-18,15007.3,15114.3,14937.3,15068.4,266600,15068.4,-0.00082886299889251
2007-05-21,15108.5,15158.5,15042.0,15055.5,182600,15055.5,-0.0016842496137497998
2007-05-22,15056.2,15107.8,15015.1,15070.9,152600,15070.9,-0.0006630903991139414
2007-05-23,15081.4,15223.9,15072.7,15223.9,197600,15223.9,0.0
2007-05-24,15138.4,15220.0,15082.7,15094.9,189600,15094.9,-0.008473518612182152
2007-05-25,15047.0,15086.3,14970.1,15053.2,192400,15053.2,-0.01121263276821316
2007-05-28,15097.9,15126.7,15067.7,15124.6,55200,15124.6,-0.006522638745656506
2007-05-29,15163.3,15198.6,15123.8,15188.6,230200,15188.6,-0.0023187225349614593
2007-05-30,15107.7,15144.4,15035.4,15137.3,163600,15137.3,-0.005688424122596736
2007-05-31,15283.9,15340.5,15243.8,15329.4,276200,15329.4,0.0
2007-06-01,15330.4,15543.8,15321.5,15501.5,288400,15501.5,0.0
2007-06-04,15482.2,15511.8,15372.5,15414.3,196200,15414.3,-0.005625262071412562
2007-06-05,15435.5,15461.9,15304.8,15314.9,228600,15314.9,-0.012037544753733531
2007-06-06,15280.1,15282.4,14925.4,14928.8,327400,14928.8,-0.03694481179240727
2007-06-07,14986.0,15042.0,14678.3,14725.9,370600,14725.9,-0.050033867690223666
2007-06-08,14644.2,14874.2,14604.6,14816.5,293800,14816.5,-0.04418927200593503
2007-06-11,14908.8,14977.9,14870.1,14940.6,203800,14940.6,-0.03618359513595448
2007-06-12,14920.7,14951.0,14704.7,14764.3,250600,14764.3,-0.04755668806244551
2007-06-13,14722.8,14842.4,14638.1,14829.8,286800,14829.8,-0.04333129052027218
2007-06-14,14938.0,15078.4,14927.5,15078.4,277200,15078.4,-0.027294132825855466
2007-06-15,15121.4,15288.5,15110.8,15252.1,361400,15252.1,-0.016088765603328725
2007-06-18,15239.9,15251.2,15053.2,15103.6,220000,15103.6,-0.02566848369512631
2007-06-19,15111.5,15164.4,14913.3,15000.2,221000,15000.2,-0.03233880592200744
2007-06-20,15060.9,15095.0,15011.0,15035.7,202800,15035.7,-0.030048704964035555
2007-06-21,14918.9,14951.1,14790.8,14882.4,247400,14882.4,-0.039938070509305645
2007-06-22,14910.3,14943.0,14756.8,14784.9,192800,14784.9,-0.04622778440796049
2007-06-25,14672.0,14857.9,14595.1,14848.3,224800,14848.3,-0.04213785762668132
2007-06-26,14727.9,14884.8,14708.5,14755.2,252200,14755.2,-0.04814372802631994
2007-06-27,14680.0,14751.3,14582.4,14681.7,272600,14681.7,-0.052885204657613705
2007-06-28,14806.6,14840.7,14744.3,14819.9,195400,14819.9,-0.04396993839305874
2007-06-29,14870.1,14892.0,14712.2,14892.0,203800,14892.0,-0.03931877560236108
2007-07-02,14790.8,14850.9,14741.2,14804.7,154200,14804.7,-0.04495048866238749
2007-07-03,14863.5,14917.9,14854.9,14869.4,160400,14869.4,-0.040776699029126284
2007-07-04,14884.0,15000.7,14878.1,14989.7,144800,14989.7,-0.03301615972647809
2007-07-05,15022.1,15025.7,14885.0,14907.4,157400,14907.4,-0.03832532335580441
2007-07-06,14901.4,15058.3,14875.2,15058.3,163200,15058.3,-0.028590781537270682
2007-07-09,15102.3,15145.9,14951.0,14974.7,139600,14974.7,-0.03398380801857881
2007-07-10,14953.2,15021.1,14751.5,14823.9,191000,14823.9,-0.043711898848498465
2007-07-11,14701.5,14795.4,14601.8,14766.2,208400,14766.2,-0.047434119278779496
2007-07-12,14803.3,14941.8,14672.5,14941.8,199200,14941.8,-0.03610618327258652
2007-07-13,15056.0,15082.7,14981.1,15023.5,171200,15023.5,-0.030835725574944295
2007-07-16,15041.4,15117.6,15009.9,15110.4,161000,15110.4,-0.025229816469373945
2007-07-17,15077.1,15168.5,15047.9,15153.8,204400,15153.8,-0.022430087410895694
2007-07-18,15047.3,15197.4,15037.8,15058.6,211400,15058.6,-0.02857142857142847
2007-07-19,15136.1,15297.2,15123.5,15207.3,209600,15207.3,-0.018978808502402966
2007-07-20,15196.7,15249.7,14925.8,14930.1,236400,14930.1,-0.03686094894042513
2007-07-23,14933.9,15056.7,14875.0,15056.7,142000,15056.7,-0.02869399735509448
2007-07-24,15020.6,15135.2,14869.4,14913.3,215800,14913.3,-0.037944715027578124
2007-07-25,14846.6,15036.9,14774.9,14937.7,244600,14937.7,-0.036370673805760756
2007-07-26,14984.6,15012.9,14540.1,14540.4,305600,14540.4,-0.062000451569202975
2007-07-27,14389.5,14655.5,14378.7,14587.5,257600,14587.5,-0.05896203593200655
2007-07-30,14603.4,14650.3,14462.3,14507.9,195200,14507.9,-0.06409702286875452
2007-07-31,14617.8,14802.4,14604.1,14802.4,221200,14802.4,-0.04509886140050956
2007-08-01,14508.9,14733.5,14441.8,14595.7,294800,14595.7,-0.058433054865658085
2007-08-02,14677.0,14756.0,14626.2,14678.6,212200,14678.6,-0.0530851853046479
2007-08-03,14712.6,14719.5,14533.9,14534.3,185000,14534.3,-0.06239396187465729
2007-08-06,14404.9,14539.3,14385.3,14432.1,178400,14432.1,-0.06898687223817035
2007-08-07,14580.9,14655.0,14522.7,14652.9,160000,14652.9,-0.054743089378447296
2007-08-08,14721.7,15028.7,14719.6,15004.2,226200,15004.2,-0.03208076637744728
2007-08-09,14955.7,14988.8,14755.7,14838.3,286200,14838.3,-0.042782956488081836
2007-08-10,14604.2,14703.5,14434.2,14453.9,332800,14453.9,-0.06758055672031726
2007-08-13,14568.7,14754.0,14552.1,14731.8,205000,14731.8,-0.04965325936199716
2007-08-14,14606.7,14733.4,14519.5,14553.1,189800,14553.1,-0.061181176015224326
2007-08-15,14442.9,14547.5,14367.1,14520.5,163600,14520.5,-0.06328419830338994
2007-08-16,14254.1,14295.7,13959.9,13979.7,289600,13979.7,-0.09817114472792943
2007-08-17,13936.8,14375.6,13841.6,14237.5,319000,14237.5,-0.08154049608102443
2007-08-20,14277.9,14381.3,14228.9,14269.1,180000,14269.1,-0.07950198367899874
2007-08-21,14288.0,14324.2,14067.1,14239.8,167400,14239.8,-0.08139212334290236
2007-08-22,14297.6,14412.2,14287.4,14359.2,148800,14359.2,-0.07368964293778013
2007-08-23,14461.5,14482.1,14292.5,14292.5,153200,14292.5,-0.07799245234332164
2007-08-24,14201.5,14350.0,14195.1,14334.4,114400,14334.4,-0.07528948811405345
2007-08-27,14388.6,14403.4,14291.5,14305.5,87400,14305.5,-0.07715382382350089
2007-08-28,14294.3,14300.5,14091.1,14124.8,149200,14124.8,-0.08881076024900814
2007-08-29,14034.1,14209.3,14014.1,14183.6,167200,14183.6,-0.0850175789439731
2007-08-30,14285.9,14346.1,14127.1,14313.4,156200,14313.4,-0.07664419572299452
2007-08-31,14380.2,14529.0,14370.5,14479.8,183600,14479.8,-0.06590975066929017
2007-09-03,14517.7,14561.1,14467.1,14546.9,99000,14546.9,-0.06158113730929271
2007-09-04,14475.9,14593.1,14437.8,14590.1,154400,14590.1,-0.05879431022804238
2007-09-05,14545.9,14562.1,14240.1,14240.1,201600,14240.1,-0.08137277037706026
2007-09-06,14281.2,14345.7,14050.5,14198.4,249400,14198.4,-0.08406283262910041
2007-09-07,14148.8,14210.1,13816.3,13873.4,273600,13873.4,-0.10502854562461705
2007-09-10,13862.0,13935.8,13703.6,13726.3,244200,13726.3,-0.11451794987581854
2007-09-11,13833.8,13991.7,13775.9,13965.5,200400,13965.5,-0.09908718511111825
2007-09-12,13950.4,13992.7,13838.5,13980.4,226800,13980.4,-0.0981259878076316
2007-09-13,13928.9,14101.4,13835.2,14077.8,251400,14077.8,-0.09184272489759049
2007-09-14,14017.5,14025.5,13765.9,13861.0,231000,13861.0,-0.1058284682127536
2007-09-17,13819.3,13822.2,13519.1,13696.9,276000,13696.9,-0.116414540528336
2007-09-18,13594.6,14045.7,13594.6,14042.0,276000,14042.0,-0.09415217882140436
2007-09-19,14338.5,14537.5,14314.8,14494.8,379600,14494.8,-0.06494210237718945
2007-09-20,14400.1,14458.2,14342.5,14427.1,214800,14427.1,-0.06930942166887077
2007-09-21,14395.2,14550.1,14383.6,14450.6,281400,14450.6,-0.06779343934457949
2007-09-24,14439.4,14550.2,14404.0,14494.7,145200,14494.7,-0.0649485533658033
2007-09-25,14408.1,14446.1,14224.0,14311.9,195600,14311.9,-0.0767409605522047
2007-09-26,14376.6,14552.7,14373.8,14513.7,222200,14513.7,-0.0637228655291423
2007-09-27,14614.7,14704.5,14550.9,14581.6,230600,14581.6,-0.059342644260232835
2007-09-28,14577.0,14618.4,14460.3,14576.5,212400,14576.5,-0.05967164467954711
2007-10-01,14519.0,14629.1,14443.9,14603.0,264000,14603.0,-0.05796213269683581
2007-10-02,14722.1,14817.6,14697.0,14790.0,282200,14790.0,-0.04589878398864633
2007-10-03,14755.6,14800.3,14723.3,14783.8,200800,14783.8,-0.04629874528271449
2007-10-04,14754.3,14801.8,14711.0,14718.0,263000,14718.0,-0.05054349579073003
2007-10-05,14741.8,14900.4,14712.6,14892.1,190000,14892.1,-0.03931232461374701
2007-10-08,14915.2,14921.3,14801.6,14809.0,132400,14809.0,-0.044673096151985336
2007-10-09,14810.8,14907.3,14754.6,14862.7,210800,14862.7,-0.04120891526626458
2007-10-10,14884.3,14917.2,14807.9,14863.8,197800,14863.8,-0.04113795439151058
2007-10-11,14912.0,15142.2,14877.8,15100.0,311400,15100.0,-0.025900719285230522
2007-10-12,15056.7,15264.2,14991.6,15261.3,265800,15261.3,-0.015495274650840218
2007-10-15,15275.9,15310.0,15185.1,15187.5,319400,15187.5,-0.02025610424797597
2007-10-16,15156.8,15309.5,15114.6,15279.7,267200,15279.7,-0.014308292745863205
2007-10-17,15272.0,15489.3,15218.1,15430.5,298200,15430.5,-0.004580201915943549
2007-10-18,15478.7,15569.6,15406.2,15507.1,304200,15507.1,0.0
2007-10-19,15476.3,15627.3,15472.1,15529.7,268600,15529.7,0.0
2007-10-22,15254.6,15363.1,15199.3,15327.8,239600,15327.8,-0.013000895059144812
2007-10-23,15398.2,15479.5,15363.7,15429.6,258200,15429.6,-0.0064457136969806594
2007-10-24,15417.9,15443.1,15187.5,15231.3,224000,15231.3,-0.019214794876913355
2007-10-25,15393.2,15407.8,15323.5,15386.0,243600,15386.0,-0.009253237345215881
2007-10-26,15436.4,15652.7,15418.7,15603.9,242400,15603.9,0.0
2007-10-29,15703.6,15775.6,15680.7,15738.1,205000,15738.1,0.0
2007-10-30,15716.6,15792.3,15676.6,15782.5,217400,15782.5,0.0
2007-10-31,15794.4,15897.3,15729.0,15890.5,286400,15890.5,0.0
2007-11-01,15864.1,15928.3,15622.6,15759.6,208200,15759.6,-0.008237626254680386
2007-11-02,15652.1,15862.6,15652.1,15823.7,248600,15823.7,-0.0042037695478428505
2007-11-05,15708.8,15846.4,15685.5,15825.9,235000,15825.9,-0.00406532204776433
2007-11-06,15925.5,15966.4,15868.6,15895.4,201200,15895.4,0.0
2007-11-07,15920.5,15955.3,15640.2,15841.9,267600,15841.9,-0.003365753614253175
2007-11-08,15647.2,15968.4,15612.6,15945.7,387200,15945.7,0.0
2007-11-09,15999.2,16040.4,15682.7,15731.2,278400,15731.2,-0.013451902393748605
2007-11-12,15660.5,15821.9,15648.4,15774.7,240000,15774.7,-0.01072389421599551
2007-11-13,15710.6,15824.5,15634.4,15814.8,259600,15814.8,-0.008209109665928693
2007-11-14,15913.9,15943.6,15754.2,15808.9,272000,15808.9,-0.00857911537279632
2007-11-15,15795.9,15871.0,15661.0,15725.8,278600,15725.8,-0.013790551684780161
2007-11-16,15634.4,15826.2,15560.0,15769.0,290600,15769.0,-0.01108135735652871
2007-11-19,15770.3,15935.3,15539.3,15539.3,272200,15539.3,-0.025486494791699288
2007-11-20,15622.1,15700.0,15485.8,15700.0,278200,15700.0,-0.015408542741930376
2007-11-21,15550.7,15568.2,15294.7,15364.5,267600,15364.5,-0.036448697768050264
2007-11-22,15416.9,15456.8,15272.4,15317.1,204200,15317.1,-0.03942128598932615
2007-11-23,15318.0,15400.8,15267.0,15392.2,210400,15392.2,-0.034711552330722206
2007-11-26,15476.8,15575.3,15294.0,15330.2,229000,15330.2,-0.03859974789441656
2007-11-27,15287.4,15346.2,15165.1,15315.6,278600,15315.6,-0.039515355236835026
2007-11-28,15392.6,15592.6,15229.4,15566.5,293600,15566.5,-0.023780705770207633
2007-11-29,15666.1,15692.6,15485.1,15656.6,257600,15656.6,-0.018130279636516256
2007-11-30,15660.5,15799.2,15643.5,15759.9,287800,15759.9,-0.011652044124748406
2007-12-03,15767.1,15846.5,15710.0,15735.0,175600,15735.0,-0.01321359363339325
2007-12-04,15715.5,15804.0,15615.0,15708.2,222200,15708.2,-0.014894297522215827
2007-12-05,15805.8,15849.2,15737.6,15802.2,202200,15802.2,-0.008999291345001992
2007-12-06,15889.5,15901.4,15667.1,15695.9,178800,15695.9,-0.015665665351787705
2007-12-07,15786.1,15855.5,15759.5,15819.6,185600,15819.6,-0.007908088073900754
2007-12-10,15760.9,15892.7,15739.9,15832.7,196400,15832.7,-0.0070865499789911635
2007-12-11,15903.5,15906.8,15771.8,15890.5,175200,15890.5,-0.003461748308321355
2007-12-12,15719.4,15983.4,15679.2,15860.0,253200,15860.0,-0.0053744896743321835
2007-12-13,15755.6,15757.1,15486.5,15499.2,263600,15499.2,-0.028001279341765994
2007-12-14,15564.1,15596.2,15429.5,15575.7,197800,15575.7,-0.023203747718820722
2007-12-17,15404.4,15444.5,15302.7,15318.5,212400,15318.5,-0.03933348802498471
2007-12-18,15282.9,15441.4,15276.1,15282.1,214400,15282.1,-0.041616235097863274
2007-12-19,15329.6,15350.7,15177.1,15177.1,251400,15177.1,-0.04820108242347465
2007-12-20,15213.5,15271.8,15107.4,15140.2,219800,15140.2,-0.05051518591218951
2007-12-21,15299.2,15348.3,15233.8,15289.3,345200,15289.3,-0.04116470270982153
2007-12-27,15344.2,15397.9,15178.7,15256.2,190200,15256.2,-0.043240497438180814
2007-12-28,15202.0,15251.7,15124.9,15182.3,175400,15182.3,-0.04787497569877763
2008-01-02,15101.9,15186.0,14971.4,15002.5,190600,15002.5,-0.05915074283349109
2008-01-03,14966.1,15016.4,14769.6,14856.5,335800,14856.5,-0.06830681625767432
2008-01-04,14794.3,14867.1,14511.0,14602.3,330400,14602.3,-0.084248418068821
2008-01-07,14551.7,14701.5,14529.5,14667.0,280800,14667.0,-0.08019089785961098
2008-01-08,14707.3,14808.8,14670.5,14670.5,318400,14670.5,-0.07997140294875738
2008-01-09,14577.9,14665.1,14471.2,14603.5,338600,14603.5,-0.08417316267081398
2008-01-10,14672.4,14684.9,14480.1,14524.0,320200,14524.0,-0.0891588327887769
2008-01-11,14501.9,14568.7,14428.7,14458.0,296400,14458.0,-0.09329787967916114
2008-01-14,14398.0,14540.9,14343.4,14431.9,261400,14431.9,-0.09493468458581311
2008-01-15,14362.9,14394.9,13945.2,13945.2,354000,13945.2,-0.12545701976081325
2008-01-16,13806.3,14054.8,13687.6,13817.1,498000,13817.1,-0.13349053349805906
2008-01-17,13981.7,13995.0,13731.2,13775.6,317800,13775.6,-0.13609311601246732
2008-01-18,13740.1,13997.4,13608.2,13655.4,410000,13655.4,-0.14363119837950034
2008-01-21,13477.1,13494.4,12625.8,12625.8,545200,12625.8,-0.20820032986949455
2008-01-22,12509.3,12909.2,11937.2,12839.7,551600,12839.7,-0.19478605517474923
2008-01-23,13020.0,13038.1,12164.1,12254.6,488200,12254.6,-0.23147933298632228
2008-01-24,12556.6,13106.7,12490.6,13106.7,463600,13106.7,-0.17804172911819482
2008-01-25,13295.5,13491.0,13100.4,13141.1,378600,13141.1,-0.1758844077086612
2008-01-28,12880.3,13080.1,12813.1,13026.7,264800,13026.7,-0.18305875565199392
2008-01-29,13120.9,13309.0,13050.3,13246.6,297200,13246.6,-0.16926820396721365
2008-01-30,13185.1,13381.3,13117.7,13217.1,293400,13217.1,-0.17111823250155211
2008-01-31,13281.5,13338.5,12958.3,13229.0,401000,13229.0,-0.17037194980464943
2008-02-01,13440.7,13550.0,13320.4,13494.7,348200,13494.7,-0.15370915042926925
2008-02-04,13608.3,13652.1,13476.5,13515.7,296400,13515.7,-0.15239218096414697
2008-02-05,13464.1,13466.3,12781.5,12814.7,393800,12814.7,-0.1963538759665614
2008-02-06,12739.4,13084.9,12721.4,13037.3,362600,13037.3,-0.18239399963626557
2008-02-07,13010.7,13060.5,12724.3,12889.5,337000,12889.5,-0.19166295615745932
2008-02-08,12964.5,13068.1,12768.7,12934.8,271400,12934.8,-0.1888220648826957
2008-02-11,12830.1,13029.2,12774.1,12818.8,229800,12818.8,-0.1960967533567043
2008-02-12,12926.7,13254.7,12808.7,13254.7,305400,13254.7,-0.16876023003066642
2008-02-13,13137.1,13342.1,13095.8,13266.7,290400,13266.7,-0.16800767605059663
2008-02-14,13420.7,13455.9,13252.0,13313.2,270400,13313.2,-0.1650915293778259
2008-02-15,13292.9,13381.5,12979.7,13073.9,343600,13073.9,-0.18009870999705246
2008-02-18,13155.5,13347.2,13147.4,13312.2,195000,13312.2,-0.16515424220949837
2008-02-19,13260.0,13393.0,13044.0,13269.7,272800,13269.7,-0.1678195375555792
2008-02-20,13096.8,13138.9,12998.2,13080.4,298000,13080.4,-0.17969107659118133
2008-02-21,13150.7,13288.1,13116.2,13173.0,220000,13173.0,-0.17388386837830883
2008-02-22,13055.4,13155.3,12960.9,13017.5,258200,13017.5,-0.18363571370338083
2008-02-25,13141.8,13180.3,12995.4,13156.6,233600,13156.6,-0.1749123588177376
2008-02-26,13222.4,13444.7,13182.4,13436.6,264000,13436.6,-0.15735276594944092
2008-02-27,13461.2,13505.5,13255.4,13454.3,261400,13454.3,-0.15624274882883793
2008-02-28,13398.6,13439.5,13272.1,13272.1,307200,13272.1,-0.1676690267595652
2008-02-29,13204.0,13306.0,13055.8,13170.4,377800,13170.4,-0.17404692174065728
2008-03-03,12998.0,13020.7,12829.5,12862.5,277400,12862.5,-0.19335620261261655
2008-03-04,12913.1,12957.0,12584.8,12630.1,282000,12630.1,-0.2079306646933028
2008-03-05,12731.8,12968.7,12682.5,12948.1,273400,12948.1,-0.18798798422145147
2008-03-06,12981.8,12993.7,12746.5,12803.3,283200,12803.3,-0.1970688022476279
2008-03-07,12673.6,12818.7,12583.5,12691.3,312200,12691.3,-0.2040926393949466
2008-03-10,12673.0,12835.2,12571.4,12655.0,290200,12655.0,-0.20636911518465795
2008-03-11,12743.7,13138.0,12713.2,13056.1,361400,13056.1,-0.18121499840082267
2008-03-12,13272.3,13291.6,13080.3,13131.3,298600,13131.3,-0.17649899345905173
2008-03-13,12925.8,13106.2,12848.8,13073.2,338600,13073.2,-0.18014260897922318
2008-03-14,13088.7,13312.5,12905.3,13021.4,291800,13021.4,-0.18339113365985815
2008-03-17,12678.1,12871.9,12638.4,12656.0,324600,12656.0,-0.20630640235298547
2008-03-18,12891.6,13037.0,12780.1,13030.5,273200,13030.5,-0.18282044689163846
2008-03-19,13152.1,13196.0,12874.3,12964.7,308800,12964.7,-0.18694695121568816
2008-03-20,12840.2,13048.6,12790.2,12964.2,413600,12964.2,-0.18697830763152445
2008-03-25,13370.4,13434.2,13304.9,13434.2,329800,13434.2,-0.15750327674545472
2008-03-26,13377.8,13426.6,13299.9,13403.0,255400,13403.0,-0.1594599170936365
2008-03-27,13357.5,13596.4,13355.0,13537.9,253800,13537.9,-0.1509999561010179
2008-03-28,13556.9,13578.5,13413.4,13442.4,217600,13442.4,-0.1569890315257404
2008-03-31,13359.3,13370.3,13181.1,13269.0,256000,13269.0,-0.16786343653774993
2008-04-01,13205.6,13699.1,13194.0,13699.1,284800,13699.1,-0.1408906476354126
2008-04-02,13782.9,13841.5,13692.5,13838.7,259400,13838.7,-0.13213593633393317
2008-04-03,13839.5,13844.7,13619.9,13738.9,239800,13738.9,-0.13839467693484764
2008-04-04,13777.4,13846.4,13695.3,13846.4,333800,13846.4,-0.13165304753005513
2008-04-07,13906.7,14019.6,13863.0,13919.6,205200,13919.6,-0.12706246825162892
2008-04-08,13861.2,13862.6,13675.0,13759.4,190000,13759.4,-0.13710906388556154
2008-04-09,13692.0,13734.5,13579.1,13599.0,208200,13599.0,-0.1471682020858287
2008-04-10,13560.2,13566.0,13309.5,13507.9,220400,13507.9,-0.15288134105119244
2008-04-11,13570.3,13613.7,13226.4,13278.3,219000,13278.3,-0.1672802072031958
2008-04-14,13214.8,13241.6,13106.8,13160.3,211000,13160.3,-0.17468032134054956
2008-04-15,13274.2,13444.9,13263.1,13408.9,240600,13408.9,-0.15908991138676887
2008-04-16,13528.8,13652.1,13442.3,13637.6,208000,13637.6,-0.14474748678327065
2008-04-17,13673.2,13681.5,13537.7,13568.7,191400,13568.7,-0.1490684008855051
2008-04-18,13631.7,13945.7,13621.2,13924.9,234800,13924.9,-0.1267300902437648
2008-04-21,13927.2,13933.2,13677.2,13728.9,207200,13728.9,-0.13902180525157248
2008-04-22,13681.3,13696.3,13537.3,13593.4,203000,13593.4,-0.1475193939431947
2008-04-23,13617.0,13683.0,13466.2,13663.0,281000,13663.0,-0.14315458085878952
2008-04-24,13633.7,13669.2,13426.6,13669.2,232600,13669.2,-0.1427657613024199
2008-04-25,13731.3,13832.6,13693.7,13772.8,206600,13772.8,-0.1362687119411503
2008-04-28,13766.8,13904.2,13766.8,13877.8,185000,13877.8,-0.12968386461553894
2008-04-29,13803.1,13834.8,13668.8,13707.2,205000,13707.2,-0.14038267369886548
2008-04-30,13698.4,13798.3,13561.2,13798.3,186000,13798.3,-0.13466953473350185
2008-05-02,13916.2,14169.2,13913.4,14060.0,248600,14060.0,-0.11825758668481146
